plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,60,31,standalone_asset,Fist,12,Lightsaber,47,47000000026,47000000026,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,61,32,standalone_asset,Fist,12,Lightsaber,47,47000000027,47000000027,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,62,33,standalone_asset,Fist,12,Dagger,49,49000000001,49000000002,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,63,34,standalone_asset,Fist,12,Dagger,49,49000000003,49000000003,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,64,35,standalone_asset,Fist,12,Dagger,49,49000000004,49000000004,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,65,36,standalone_asset,Fist,12,Dagger,49,49000000005,49000000005,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,66,37,standalone_asset,Fist,12,Dagger,49,49000000006,49000000006,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,67,38,standalone_asset,Fist,12,Dagger,49,49000000007,49000000007,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,68,39,standalone_asset,Fist,12,Dagger,49,49000000008,49000000008,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,69,40,standalone_asset,Fist,12,Dagger,49,49000000009,49000000009,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,70,41,standalone_asset,Fist,12,Dagger,49,49000000010,49000000010,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,71,42,standalone_asset,Fist,12,Dagger,49,49000000011,49000000011,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,72,43,standalone_asset,Fist,12,Dagger,49,49000000012,49000000012,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,73,44,standalone_asset,Fist,12,Dagger,49,49000000013,49000000013,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,74,45,standalone_asset,Fist,12,Dagger,49,49000000014,49000000014,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,75,46,standalone_asset,Fist,12,Dagger,49,49000000015,49000000015,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,76,47,standalone_asset,Fist,12,Dagger,49,49000000016,49000000016,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,77,48,standalone_asset,Fist,12,Dagger,49,49000000017,49000000017,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,78,49,standalone_asset,Fist,12,Dagger,49,49000000018,49000000018,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,79,50,standalone_asset,Fist,12,Dagger,49,49000000019,49000000019,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,80,51,standalone_asset,Fist,12,Dagger,49,49000000020,49000000020,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,81,52,standalone_asset,Fist,12,Dagger,49,49000000021,49000000021,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,82,53,standalone_asset,Fist,12,Dagger,49,49000000022,49000000022,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,83,54,standalone_asset,Fist,12,Dagger,49,49000000023,49000000023,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,84,55,standalone_asset,Fist,12,Dagger,49,49000000024,49000000024,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,85,56,standalone_asset,Fist,12,Dagger,49,49000000025,49000000025,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,86,57,standalone_asset,Fist,12,Dagger,49,49000000026,49000000026,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,87,58,standalone_asset,Fist,12,Dagger,49,49000000027,49000000027,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,88,59,standalone_asset,Fist,12,Dagger,49,49000000028,49000000028,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,89,60,standalone_asset,Fist,12,Dagger,49,49000000029,49000000029,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,90,61,standalone_asset,Fist,12,Dagger,49,49000000030,49000000030,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,91,62,standalone_asset,Fist,12,Dagger,49,49000000031,49000000031,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,92,63,standalone_asset,Fist,12,Dagger,49,49000000032,49000000032,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,93,64,standalone_asset,Fist,12,Dagger,49,49000000033,49000000033,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,94,65,standalone_asset,Fist,12,Dagger,49,49000000034,49000000034,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,95,66,standalone_asset,Fist,12,Dagger,49,49000000035,49000000035,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,96,67,standalone_asset,Fist,12,Dagger,49,49000000036,49000000036,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,97,68,standalone_asset,Fist,12,Dagger,49,49000000037,49000000037,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,98,69,standalone_asset,Fist,12,Dagger,49,49000000038,49000000038,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,99,70,standalone_asset,Fist,12,Dagger,49,49000000039,49000000039,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,100,71,standalone_asset,Fist,12,Dagger,49,49000000040,49000000040,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,101,72,standalone_asset,Fist,12,Dagger,49,49000000041,49000000041,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,102,73,standalone_asset,Fist,12,Dagger,49,49000000042,49000000042,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,103,74,standalone_asset,Fist,12,Dagger,49,49000000043,49000000043,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,104,75,standalone_asset,Fist,12,Dagger,49,49000000044,49000000044,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,105,76,standalone_asset,Fist,12,Dagger,49,49000000045,49000000045,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,106,77,standalone_asset,Fist,12,Dagger,49,49000000046,49000000046,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,107,78,standalone_asset,Fist,12,Dagger,49,49000000047,49000000047,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,108,79,standalone_asset,Fist,12,Dagger,49,49000000048,49000000048,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,109,80,standalone_asset,Fist,12,Dagger,49,49000000049,49000000049,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,110,81,standalone_asset,Fist,12,Dagger,49,49000000050,49000000050,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,111,82,standalone_asset,Fist,12,Dagger,49,49000000051,49000000051,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,112,83,standalone_asset,Fist,12,Dagger,49,49000000052,49000000052,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,113,84,standalone_asset,Fist,12,Dagger,49,49000000053,49000000053,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,114,85,standalone_asset,Fist,12,Dagger,49,49000000054,49000000054,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,115,86,standalone_asset,Fist,12,Dagger,49,49000000055,49000000055,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,116,87,standalone_asset,Fist,12,Dagger,49,49000000056,49000000056,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,117,88,standalone_asset,Fist,12,Dagger,49,49000000057,49000000057,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,118,89,standalone_asset,Fist,12,Dagger,49,49000000058,49000000058,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,119,90,standalone_asset,Fist,12,Dagger,49,49000000059,49000000059,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,120,91,standalone_asset,Fist,12,Dagger,49,49000000060,49000000060,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,121,92,standalone_asset,Fist,12,Dagger,49,49000000061,49000000061,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,122,93,standalone_asset,Fist,12,Dagger,49,49000000062,49000000062,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,123,94,standalone_asset,Fist,12,Dagger,49,49000000063,49000000063,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,124,95,standalone_asset,Fist,12,Dagger,49,49000000064,49000000064,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,125,96,standalone_asset,Fist,12,Dagger,49,49000000065,49000000065,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,126,97,standalone_asset,Fist,12,Dagger,49,49000000066,49000000066,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Dagger Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,127,98,standalone_asset,Fist,12,Dagger,49,49000000067,49000000067,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
